5	42	3	-10.392	6	1	20	1	24	4	18	5	58	5	38	5	46
5	46	6	-10.392	6	4	12	4	22	4	18	5	58	5	42	5	50
5	50	7.5	-12.991	6	4	16	4	12	5	58	5	54	5	46	5	40
5	56	10.5	-18.186	6	5	52	5	32	5	36	5	40	5	44	5	48
5	52	12	-20.785	6	5	28	5	56	5	32	5	48	21	38	21	42
5	32	9	-20.784	6	5	8	5	28	5	26	5	56	5	52	5	36
5	36	7.5	-18.186	6	5	30	5	26	5	54	5	56	5	32	5	40
5	40	9	-15.588	6	4	16	5	54	5	50	5	56	5	36	5	44
5	44	12	-15.588	6	4	20	4	16	5	56	5	40	5	48	13	14
5	48	13.5	-18.187	6	5	56	5	52	5	44	13	18	13	14	21	42
6	4	-4.5	-23.383	6	6	20	6	16	6	12	6	8	6	28	6	24
6	20	-3	-25.981	6	6	4	6	16	6	24	14	44	22	38	22	42
6	16	-6	-25.98	6	6	4	6	20	6	12	14	50	14	40	14	44
6	12	-7.5	-23.383	6	6	4	6	16	6	8	6	22	14	46	14	50
6	8	-6	-20.785	6	6	4	6	12	6	28	6	22	6	26	6	32
6	28	-3	-20.784	6	5	14	6	4	6	8	6	24	6	52	6	32
6	24	-1.5	-23.383	6	5	18	5	14	6	4	6	20	6	28	22	42
6	6	-10.5	-18.186	6	6	22	6	18	6	14	6	10	6	30	6	26
6	22	-9	-20.785	6	6	12	6	8	6	6	6	18	6	26	14	46
6	18	-12	-20.784	6	6	6	6	22	6	14	14	42	14	46	15	48
6	14	-13.5	-18.187	6	6	6	6	18	6	10	7	20	15	44	15	48
6	10	-12	-15.589	6	6	6	6	14	6	30	6	34	7	20	7	24
6	30	-9	-15.588	6	6	6	6	10	6	26	6	54	6	34	6	36
6	26	-7.5	-18.187	6	6	8	6	6	6	22	6	30	6	32	6	36
6	58	-9	-10.393	6	6	54	6	34	6	38	6	42	6	46	6	50
6	54	-7.5	-12.99	6	6	30	6	58	6	34	6	50	6	36	6	40
6	34	-10.5	-12.99	6	6	10	6	30	6	58	6	54	6	38	7	24
6	38	-12	-10.393	6	6	58	6	34	6	42	7	28	7	24	7	52
6	42	-10.5	-7.795	6	1	18	6	58	6	38	6	46	7	52	7	48
6	46	-7.5	-7.794	6	1	12	1	22	1	18	6	58	6	42	6	50
6	50	-6	-10.392	6	1	16	1	12	6	58	6	54	6	46	6	40
6	56	-3	-15.589	6	6	52	6	32	6	36	6	40	6	44	6	48
6	52	-1.5	-18.186	6	5	14	5	10	6	28	6	56	6	32	6	48
6	32	-4.5	-18.186	6	6	8	6	28	6	26	6	56	6	52	6	36
6	36	-6	-15.589	6	6	30	6	26	6	54	6	56	6	32	6	40
6	40	-4.5	-12.991	6	1	16	6	54	6	50	6	56	6	36	6	44
6	44	-1.5	-12.99	6	1	20	1	16	5	38	6	56	6	40	6	48
6	48	-0	-15.589	6	5	10	5	34	5	38	6	56	6	52	6	44
7	4	-16.5	-12.99	6	7	20	7	16	7	12	7	8	7	28	7	24
7	20	-15	-15.589	6	6	14	6	10	7	4	7	16	7	24	15	44
7	16	-18	-15.588	6	7	4	7	20	7	12	15	50	15	40	15	44
7	12	-19.5	-12.99	6	7	4	7	16	7	8	7	22	15	46	15	50
7	8	-18	-10.392	6	7	4	7	12	7	28	7	22	7	26	7	32
7	28	-15	-10.392	6	6	38	7	4	7	8	7	24	7	52	7	32
7	24	-13.5	-12.99	6	6	10	6	34	6	38	7	4	7	20	7	28
7	6	-22.5	-7.794	6	7	22	7	18	7	14	7	10	7	30	7	26
7	22	-21	-10.393	6	7	12	7	8	7	6	7	18	7	26	15	46
7	18	-24	-10.392	6	7	6	7	22	7	14	15	42	15	46	16	48
7	14	-25.5	-7.794	6	7	6	7	18	7	10	16	44	16	48	17	20
7	10	-24	-5.196	6	7	6	7	14	7	30	7	34	17	20	17	24
7	30	-21	-5.196	6	7	6	7	10	7	26	7	54	7	34	7	36
7	26	-19.5	-7.794	6	7	8	7	6	7	22	7	30	7	32	7	36
7	58	-21	0	6	7	54	7	34	7	38	7	42	7	46	7	50
7	54	-19.5	-2.598	6	7	30	7	58	7	34	7	50	7	36	7	40
7	34	-22.5	-2.598	6	7	10	7	30	7	58	7	54	7	38	17	24
7	38	-24	0	6	7	58	7	34	7	42	17	28	17	24	17	52
7	42	-22.5	2.598	6	7	58	7	38	7	46	8	18	17	52	17	48
7	46	-19.5	2.598	6	7	58	7	42	7	50	8	12	8	22	8	18
7	50	-18	0	6	7	58	7	54	7	46	7	40	8	16	8	12
7	56	-15	-5.196	6	7	52	7	32	7	36	7	40	7	44	7	48
7	52	-13.5	-7.794	6	6	38	6	42	7	28	7	56	7	32	7	48
7	32	-16.5	-7.794	6	7	8	7	28	7	26	7	56	7	52	7	36
7	36	-18	-5.197	6	7	30	7	26	7	54	7	56	7	32	7	40
7	40	-16.5	-2.598	6	7	54	7	50	7	56	7	36	7	44	8	16
7	44	-13.5	-2.598	6	1	14	7	56	7	40	7	48	8	20	8	16
7	48	-12	-5.196	6	1	18	1	14	6	42	7	56	7	52	7	44
8	4	-13.5	2.597	6	8	20	8	16	8	12	8	8	8	28	8	24
8	20	-12	0	6	1	14	1	10	7	44	8	4	8	16	8	24
8	16	-15	-0	6	7	50	7	40	7	44	8	4	8	20	8	12
8	12	-16.5	2.598	6	7	46	7	50	8	4	8	16	8	8	8	22
8	8	-15	5.196	6	8	4	8	12	8	28	8	22	8	26	8	32
8	28	-12	5.197	6	1	38	8	4	8	8	8	24	8	52	8	32
8	24	-10.5	2.598	6	1	10	1	34	1	38	8	4	8	20	8	28
8	6	-19.5	7.794	6	8	22	8	18	8	14	8	10	8	30	8	26
8	22	-18	5.196	6	7	46	8	12	8	8	8	6	8	18	8	26
8	18	-21	5.196	6	7	42	7	46	8	6	8	22	8	14	17	48
8	14	-22.5	7.794	6	8	6	8	18	8	10	17	44	17	48	19	20
8	10	-21	10.392	6	8	6	8	14	8	30	8	34	19	20	19	24
8	30	-18	10.392	6	8	6	8	10	8	26	8	54	8	34	8	36
8	26	-16.5	7.794	6	8	8	8	6	8	22	8	30	8	32	8	36
8	58	-18	15.588	6	8	54	8	34	8	38	8	42	8	46	8	50
8	54	-16.5	12.991	6	8	30	8	58	8	34	8	50	8	36	8	40
8	34	-19.5	12.991	6	8	10	8	30	8	58	8	54	8	38	19	24
8	38	-21	15.588	6	8	58	8	34	8	42	19	28	19	24	19	52
8	42	-19.5	18.186	6	8	58	8	38	8	46	9	18	19	52	19	48
8	46	-16.5	18.187	6	8	58	8	42	8	50	9	12	9	22	9	18
8	50	-15	15.589	6	8	58	8	54	8	46	8	40	9	16	9	12
8	56	-12	10.392	6	8	52	8	32	8	36	8	40	8	44	8	48
8	52	-10.5	7.795	6	1	38	1	42	8	28	8	56	8	32	8	48
8	32	-13.5	7.795	6	8	8	8	28	8	26	8	56	8	52	8	36
8	36	-15	10.392	6	8	30	8	26	8	54	8	56	8	32	8	40
8	40	-13.5	12.99	6	8	54	8	50	8	56	8	36	8	44	9	16
8	44	-10.5	12.991	6	2	14	8	56	8	40	8	48	9	20	9	16
8	48	-9	10.392	6	1	42	2	18	2	14	8	56	8	52	8	44
9	4	-10.5	18.186	6	9	20	9	16	9	12	9	8	9	28	9	24
9	20	-9	15.588	6	2	14	2	10	8	44	9	4	9	16	9	24
9	16	-12	15.588	6	8	50	8	40	8	44	9	4	9	20	9	12
9	12	-13.5	18.187	6	8	46	8	50	9	4	9	16	9	8	9	22
9	8	-12	20.785	6	9	4	9	12	9	28	9	22	9	26	9	32
9	28	-9	20.784	6	2	38	9	4	9	8	9	24	9	52	9	32
9	24	-7.5	18.186	6	2	10	2	34	2	38	9	4	9	20	9	28
9	6	-16.5	23.382	6	9	22	9	18	9	14	9	10	9	30	9	26
9	22	-15	20.785	6	8	46	9	12	9	8	9	6	9	18	9	26
9	18	-18	20.785	6	8	42	8	46	9	6	9	22	9	14	19	48
9	14	-19.5	23.383	5	9	6	9	18	9	10	19	44	19	48	-1	-1
9	10	-18	25.981	4	9	6	9	14	9	30	9	34	-1	-1	-1	-1
9	30	-15	25.981	6	9	6	9	10	9	26	9	54	9	34	9	36
9	26	-13.5	23.383	6	9	8	9	6	9	22	9	30	9	32	9	36
9	58	-15	31.177	6	9	54	9	34	9	38	9	42	9	46	9	50
9	54	-13.5	28.578	6	9	30	9	58	9	34	9	50	9	36	9	40
9	34	-16.5	28.579	5	9	10	9	30	9	58	9	54	9	38	-1	-1
9	38	-18	31.177	3	9	58	9	34	9	42	-1	-1	-1	-1	-1	-1
9	42	-16.5	33.775	3	9	58	9	38	9	46	-1	-1	-1	-1	-1	-1
9	46	-13.5	33.775	4	9	58	9	42	9	50	20	14	-1	-1	-1	-1
9	50	-12	31.177	6	9	58	9	54	9	46	9	40	20	18	20	14
9	56	-9	25.981	6	9	52	9	32	9	36	9	40	9	44	9	48
9	52	-7.5	23.382	6	2	38	2	42	9	28	9	56	9	32	9	48
9	32	-10.5	23.383	6	9	8	9	28	9	26	9	56	9	52	9	36
9	36	-12	25.981	6	9	30	9	26	9	54	9	56	9	32	9	40
9	40	-10.5	28.578	6	9	54	9	50	9	56	9	36	9	44	20	18
9	44	-7.5	28.579	6	9	56	9	40	9	48	20	12	20	22	20	18
9	48	-6	25.98	6	2	42	9	56	9	52	9	44	20	16	20	12
10	4	24	15.588	6	10	20	10	16	10	0	10	8	10	28	10	24
10	20	25.5	12.991	6	10	4	10	16	10	24	11	14	11	10	12	46
10	16	22.5	12.99	6	3	48	10	4	10	20	10	0	12	42	12	46
10	0	21	15.588	6	3	44	3	48	10	4	10	16	10	8	10	22
10	8	22.5	18.187	6	10	4	10	0	10	28	10	22	10	26	10	32
10	28	25.5	18.187	6	10	4	10	8	10	24	10	52	10	32	11	38
10	24	27	15.589	6	10	4	10	20	10	28	11	10	11	34	11	38
10	6	18	20.785	6	10	22	10	18	10	14	10	10	10	30	10	26
10	22	19.5	18.187	6	3	44	10	0	10	8	10	6	10	18	10	26
10	18	16.5	18.187	6	3	50	3	40	3	44	10	6	10	22	10	14
10	14	15	20.784	6	3	46	3	50	10	6	10	18	10	10	18	48
10	10	16.5	23.383	6	10	6	10	14	10	30	10	34	18	44	18	48
10	30	19.5	23.383	6	10	6	10	10	10	26	10	54	10	34	10	36
10	26	21	20.785	6	10	8	10	6	10	22	10	30	10	32	10	36
10	58	19.5	28.579	6	10	54	10	34	10	38	10	42	10	46	10	50
10	54	21	25.981	6	10	30	10	58	10	34	10	50	10	36	10	40
10	34	18	25.98	6	10	10	10	30	10	58	10	54	10	38	18	44
10	38	16.5	28.579	6	10	58	10	34	10	42	18	50	18	40	18	44
10	42	18	31.177	5	10	58	10	38	10	46	18	46	18	50	-1	-1
10	46	21	31.177	3	10	58	10	42	10	50	-1	-1	-1	-1	-1	-1
10	50	22.5	28.579	4	10	58	10	54	10	46	10	40	-1	-1	-1	-1
10	56	25.5	23.382	6	10	52	10	32	10	36	10	40	10	44	10	48
10	52	27	20.784	6	10	28	10	56	10	32	10	48	11	38	11	42
10	32	24	20.784	6	10	8	10	28	10	26	10	56	10	52	10	36
10	36	22.5	23.383	6	10	30	10	26	10	54	10	56	10	32	10	40
10	40	24	25.981	5	10	54	10	50	10	56	10	36	10	44	-1	-1
10	44	27	25.981	3	10	56	10	40	10	48	-1	-1	-1	-1	-1	-1
10	48	28.5	23.383	4	10	56	10	52	10	44	11	42	-1	-1	-1	-1
11	4	36	5.196	6	11	20	11	16	11	12	11	8	11	28	11	24
11	20	37.5	2.598	3	11	4	11	16	11	24	-1	-1	-1	-1	-1	-1
11	16	34.5	2.598	4	11	4	11	20	11	12	12	48	-1	-1	-1	-1
11	12	33	5.196	6	11	4	11	16	11	8	11	22	12	44	12	48
11	8	34.5	7.794	6	11	4	11	12	11	28	11	22	11	26	11	32
11	28	37.5	7.794	5	11	4	11	8	11	24	11	52	11	32	-1	-1
11	24	39	5.196	3	11	4	11	20	11	28	-1	-1	-1	-1	-1	-1
11	6	30	10.392	6	11	22	11	18	11	14	11	10	11	30	11	26
11	22	31.5	7.794	6	11	12	11	8	11	6	11	18	11	26	12	44
11	18	28.5	7.794	6	11	6	11	22	11	14	12	50	12	40	12	44
11	14	27	10.392	6	10	20	11	6	11	18	11	10	12	46	12	50
11	10	28.5	12.99	6	10	20	10	24	11	6	11	14	11	30	11	34
11	30	31.5	12.991	6	11	6	11	10	11	26	11	54	11	34	11	36
11	26	33	10.393	6	11	8	11	6	11	22	11	30	11	32	11	36
11	58	31.5	18.186	6	11	54	11	34	11	38	11	42	11	46	11	50
11	54	33	15.588	6	11	30	11	58	11	34	11	50	11	36	11	40
11	34	30	15.588	6	10	24	11	10	11	30	11	58	11	54	11	38
11	38	28.5	18.187	6	10	28	10	24	10	52	11	58	11	34	11	42
11	42	30	20.785	5	10	52	10	48	11	58	11	38	11	46	-1	-1
11	46	33	20.785	3	11	58	11	42	11	50	-1	-1	-1	-1	-1	-1
11	50	34.5	18.187	4	11	58	11	54	11	46	11	40	-1	-1	-1	-1
11	56	37.5	12.99	6	11	52	11	32	11	36	11	40	11	44	11	48
11	52	39	10.392	4	11	28	11	56	11	32	11	48	-1	-1	-1	-1
11	32	36	10.392	6	11	8	11	28	11	26	11	56	11	52	11	36
11	36	34.5	12.991	6	11	30	11	26	11	54	11	56	11	32	11	40
11	40	36	15.588	5	11	54	11	50	11	56	11	36	11	44	-1	-1
11	44	39	15.588	3	11	56	11	40	11	48	-1	-1	-1	-1	-1	-1
11	48	40.5	12.99	3	11	56	11	52	11	44	-1	-1	-1	-1	-1	-1
12	4	27	-5.196	6	12	20	12	16	12	12	12	8	12	28	12	24
12	20	28.5	-7.794	4	12	4	12	16	12	24	13	44	-1	-1	-1	-1
12	16	25.5	-7.794	6	12	4	12	20	12	12	13	50	13	40	13	44
12	12	24	-5.197	6	12	4	12	16	12	8	12	22	13	46	13	50
12	8	25.5	-2.598	6	12	4	12	12	12	28	12	22	12	26	12	32
12	28	28.5	-2.598	5	12	4	12	8	12	24	12	52	12	32	-1	-1
12	24	30	-5.196	3	12	4	12	20	12	28	-1	-1	-1	-1	-1	-1
12	6	21	-0	6	12	22	12	18	12	14	12	10	12	30	12	26
12	22	22.5	-2.598	6	12	12	12	8	12	6	12	18	12	26	13	46
12	18	19.5	-2.598	6	4	48	12	6	12	22	12	14	13	42	13	46
12	14	18	-0	6	3	20	4	44	4	48	12	6	12	18	12	10
12	10	19.5	2.598	6	3	20	3	24	12	6	12	14	12	30	12	34
12	30	22.5	2.598	6	12	6	12	10	12	26	12	54	12	34	12	36
12	26	24	-0	6	12	8	12	6	12	22	12	30	12	32	12	36
12	58	22.5	7.794	6	12	54	12	34	12	38	12	42	12	46	12	50
12	54	24	5.196	6	12	30	12	58	12	34	12	50	12	36	12	40
12	34	21	5.196	6	3	24	12	10	12	30	12	58	12	54	12	38
12	38	19.5	7.794	6	3	28	3	24	3	52	12	58	12	34	12	42
12	42	21	10.393	6	3	52	3	48	10	16	12	58	12	38	12	46
12	46	24	10.392	6	10	20	10	16	11	14	12	58	12	42	12	50
12	50	25.5	7.794	6	11	18	11	14	12	58	12	54	12	46	12	40
12	56	28.5	2.598	6	12	52	12	32	12	36	12	40	12	44	12	48
12	52	30	0	4	12	28	12	56	12	32	12	48	-1	-1	-1	-1
12	32	27	-0	6	12	8	12	28	12	26	12	56	12	52	12	36
12	36	25.5	2.598	6	12	30	12	26	12	54	12	56	12	32	12	40
12	40	27	5.196	6	11	18	12	54	12	50	12	56	12	36	12	44
12	44	30	5.197	6	11	12	11	22	11	18	12	56	12	40	12	48
12	48	31.5	2.598	5	11	16	11	12	12	56	12	52	12	44	-1	-1
13	4	24	-20.785	6	13	20	13	16	13	12	13	8	13	28	13	24
13	20	25.5	-23.383	4	13	4	13	16	13	24	21	44	-1	-1	-1	-1
13	16	22.5	-23.383	6	13	4	13	20	13	12	21	50	21	40	21	44
13	12	21	-20.785	6	13	4	13	16	13	8	13	22	21	46	21	50
13	8	22.5	-18.186	6	13	4	13	12	13	28	13	22	13	26	13	32
13	28	25.5	-18.187	5	13	4	13	8	13	24	13	52	13	32	-1	-1
13	24	27	-20.784	3	13	4	13	20	13	28	-1	-1	-1	-1	-1	-1
13	6	18	-15.588	6	13	22	13	18	13	14	13	10	13	30	13	26
13	22	19.5	-18.186	6	13	12	13	8	13	6	13	18	13	26	21	46
13	18	16.5	-18.187	6	5	48	13	6	13	22	13	14	21	42	21	46
13	14	15	-15.589	6	4	20	5	44	5	48	13	6	13	18	13	10
13	10	16.5	-12.991	6	4	20	4	24	13	6	13	14	13	30	13	34
13	30	19.5	-12.991	6	13	6	13	10	13	26	13	54	13	34	13	36
13	26	21	-15.588	6	13	8	13	6	13	22	13	30	13	32	13	36
13	58	19.5	-7.794	6	13	54	13	34	13	38	13	42	13	46	13	50
13	54	21	-10.392	6	13	30	13	58	13	34	13	50	13	36	13	40
13	34	18	-10.392	6	4	24	13	10	13	30	13	58	13	54	13	38
13	38	16.5	-7.794	6	4	28	4	24	4	52	13	58	13	34	13	42
13	42	18	-5.196	6	4	52	4	48	12	18	13	58	13	38	13	46
13	46	21	-5.196	6	12	12	12	22	12	18	13	58	13	42	13	50
13	50	22.5	-7.794	6	12	16	12	12	13	58	13	54	13	46	13	40
13	56	25.5	-12.99	6	13	52	13	32	13	36	13	40	13	44	13	48
13	52	27	-15.589	4	13	28	13	56	13	32	13	48	-1	-1	-1	-1
13	32	24	-15.588	6	13	8	13	28	13	26	13	56	13	52	13	36
13	36	22.5	-12.991	6	13	30	13	26	13	54	13	56	13	32	13	40
13	40	24	-10.392	6	12	16	13	54	13	50	13	56	13	36	13	44
13	44	27	-10.392	5	12	20	12	16	13	56	13	40	13	48	-1	-1
13	48	28.5	-12.99	3	13	56	13	52	13	44	-1	-1	-1	-1	-1	-1
14	4	-7.5	-38.971	6	14	20	14	16	14	12	14	8	14	28	14	24
14	20	-6	-41.57	3	14	4	14	16	14	24	-1	-1	-1	-1	-1	-1
